customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_avg,segment,age_group,gender,region,loyalty_tier,is_active
CUST04580,902,2,24.33,1,1,1,111,1.0,Lost,25-34,Male,East of England,Gold,True
CUST04581,38,3,414.34000000000003,4,1,2,412,2.33,New Customer,25-34,Female,London,Silver,True
CUST04582,116,11,463.95000000000005,3,4,2,342,3.0,Loyal,35-44,Female,Scotland,Bronze,True
CUST04583,27,9,2194.72,4,4,4,444,4.0,Champion,55-64,Prefer not to say,London,Bronze,False
CUST04584,157,4,658.38,2,2,3,223,2.33,At Risk,35-44,Prefer not to say,London,Bronze,True
CUST04585,536,5,208.18,1,2,1,121,1.33,Lost,25-34,Male,North West,Bronze,False
CUST04586,70,6,452.9,3,3,2,332,2.67,Loyal,35-44,Male,North East,Bronze,True
CUST04587,63,11,738.21,3,4,3,343,3.33,Champion,45-54,Female,South East,Bronze,True
CUST04588,58,4,976.39,3,2,4,324,3.0,Loyal,35-44,Male,East of England,Bronze,False
CUST04589,312,7,429.23,1,3,2,132,2.0,Lost,55-64,Prefer not to say,Scotland,Bronze,True
CUST04590,770,6,982.73,1,3,4,134,2.67,Lost,45-54,Prefer not to say,London,Bronze,True
CUST04591,285,4,210.64,1,2,1,121,1.33,Lost,25-34,Male,South West,Bronze,True
CUST04592,147,8,673.8299999999999,2,4,3,243,3.0,At Risk,55-64,Male,West Midlands,Silver,False
CUST04593,29,4,291.66,4,2,2,422,2.67,Loyal,25-34,Male,North East,Bronze,True
CUST04594,163,6,321.28,2,3,2,232,2.33,At Risk,25-34,Prefer not to say,South East,Gold,True
CUST04595,117,9,519.39,3,4,3,343,3.33,Champion,45-54,Male,Yorkshire,Silver,True
CUST04596,327,2,166.47,1,1,1,111,1.0,Lost,55-64,Male,London,Bronze,True
CUST04597,90,5,352.53,3,2,2,322,2.33,Loyal,45-54,Prefer not to say,West Midlands,Gold,True
CUST04598,126,6,1885.65,3,3,4,334,3.33,Champion,45-54,Prefer not to say,West Midlands,Gold,True
CUST04599,366,7,1332.74,1,3,4,134,2.67,Lost,18-24,Prefer not to say,South East,Bronze,False
CUST04600,45,6,1760.69,4,3,4,434,3.67,Champion,18-24,Prefer not to say,East Midlands,Silver,True
CUST04601,430,4,1262.0900000000001,1,2,4,124,2.33,Lost,25-34,Prefer not to say,Scotland,Bronze,True
CUST04602,61,6,640.3,3,3,3,333,3.0,Champion,35-44,Male,South East,Gold,True
CUST04603,543,2,40.87,1,1,1,111,1.0,Lost,35-44,Female,South West,Bronze,False
CUST04604,189,6,357.05,2,3,2,232,2.33,At Risk,18-24,Male,Scotland,Bronze,True
CUST04605,238,6,751.93,2,3,3,233,2.67,At Risk,25-34,Prefer not to say,South East,Gold,True
CUST04606,178,4,1632.4199999999998,2,2,4,224,2.67,At Risk,18-24,Prefer not to say,North West,Bronze,False
CUST04607,276,4,576.61,1,2,3,123,2.0,Lost,65+,Prefer not to say,North West,Bronze,True
CUST04608,541,2,95.25999999999999,1,1,1,111,1.0,Lost,55-64,Female,South East,Silver,True
CUST04609,144,5,344.96000000000004,2,2,2,222,2.0,At Risk,18-24,Female,Yorkshire,Silver,True
CUST04610,86,7,589.46,3,3,3,333,3.0,Champion,65+,Female,East of England,Gold,True
CUST04611,35,12,1162.95,4,4,4,444,4.0,Champion,55-64,Female,West Midlands,Bronze,False
CUST04612,75,6,291.46,3,3,2,332,2.67,Loyal,18-24,Prefer not to say,East Midlands,Silver,True
CUST04613,310,3,478.28999999999996,1,1,2,112,1.33,Lost,18-24,Prefer not to say,South East,Bronze,True
CUST04614,220,4,336.40999999999997,2,2,2,222,2.0,At Risk,55-64,Prefer not to say,South West,Gold,True
CUST04615,78,6,1630.4699999999998,3,3,4,334,3.33,Champion,55-64,Male,Yorkshire,Silver,True
CUST04616,400,3,170.57,1,1,1,111,1.0,Lost,18-24,Prefer not to say,Yorkshire,Bronze,True
CUST04617,133,7,107.21000000000001,2,3,1,231,2.0,At Risk,65+,Female,East Midlands,Bronze,True
CUST04618,203,7,1368.83,2,3,4,234,3.0,At Risk,18-24,Female,North West,Gold,True
CUST04619,379,3,416.92,1,1,2,112,1.33,Lost,65+,Prefer not to say,North West,Platinum,True
CUST04620,309,4,150.56,1,2,1,121,1.33,Lost,65+,Female,East of England,Silver,True
CUST04621,104,6,403.52,3,3,2,332,2.67,Loyal,65+,Prefer not to say,South East,Platinum,True
CUST04622,239,7,732.23,2,3,3,233,2.67,At Risk,55-64,Male,North West,Platinum,True
CUST04623,155,4,468.67,2,2,2,222,2.0,At Risk,65+,Female,London,Silver,True
CUST04624,255,4,210.89000000000001,2,2,1,221,1.67,At Risk,45-54,Female,South West,Bronze,True
CUST04625,16,8,2504.4700000000003,4,4,4,444,4.0,Champion,45-54,Female,East of England,Silver,True
CUST04626,237,2,427.46999999999997,2,1,2,212,1.67,Needs Attention,65+,Prefer not to say,East Midlands,Silver,True
CUST04627,108,6,224.34,3,3,1,331,2.33,Loyal,55-64,Male,Scotland,Bronze,True
CUST04628,765,3,646.11,1,1,3,113,1.67,Lost,65+,Female,East Midlands,Silver,True
CUST04629,210,7,1519.69,2,3,4,234,3.0,At Risk,18-24,Male,South East,Bronze,True
CUST04630,100,8,883.47,3,4,4,344,3.67,Champion,25-34,Male,South East,Bronze,True
CUST04631,153,4,162.11,2,2,1,221,1.67,At Risk,65+,Prefer not to say,North East,Silver,True
CUST04632,71,4,325.40999999999997,3,2,2,322,2.33,Loyal,65+,Female,London,Silver,True
CUST04633,415,3,185.20000000000002,1,1,1,111,1.0,Lost,65+,Female,Yorkshire,Platinum,True
CUST04634,448,4,282.21000000000004,1,2,2,122,1.67,Lost,55-64,Prefer not to say,West Midlands,Silver,True
CUST04635,234,4,305.69,2,2,2,222,2.0,At Risk,25-34,Female,South East,Silver,True
CUST04636,317,6,1257.79,1,3,4,134,2.67,Lost,18-24,Prefer not to say,East Midlands,Bronze,True
CUST04637,4,6,2212.1,4,3,4,434,3.67,Champion,25-34,Female,London,Gold,True
CUST04638,323,5,604.99,1,2,3,123,2.0,Lost,18-24,Female,East of England,Gold,False
CUST04639,350,5,293.6,1,2,2,122,1.67,Lost,25-34,Prefer not to say,West Midlands,Gold,False
CUST04640,58,8,1349.8799999999999,3,4,4,344,3.67,Champion,55-64,Female,South East,Bronze,True
CUST04641,191,9,2148.55,2,4,4,244,3.33,At Risk,45-54,Female,East of England,Bronze,True
CUST04642,157,8,448.2,2,4,2,242,2.67,At Risk,18-24,Male,West Midlands,Gold,True
CUST04643,98,5,852.88,3,2,3,323,2.67,Loyal,35-44,Prefer not to say,East Midlands,Platinum,True
CUST04644,92,9,774.76,3,4,3,343,3.33,Champion,25-34,Prefer not to say,North West,Bronze,True
CUST04645,400,3,489.89,1,1,2,112,1.33,Lost,35-44,Female,London,Bronze,True
CUST04646,26,7,1073.55,4,3,4,434,3.67,Champion,35-44,Female,East of England,Silver,True
CUST04647,321,10,2052.89,1,4,4,144,3.0,Lost,65+,Prefer not to say,South East,Bronze,True
CUST04648,98,9,862.75,3,4,3,343,3.33,Champion,55-64,Prefer not to say,London,Bronze,True
CUST04649,110,2,322.47,3,1,2,312,2.0,New Customer,65+,Male,North West,Gold,True
CUST04650,514,4,730.9399999999999,1,2,3,123,2.0,Lost,55-64,Prefer not to say,London,Gold,True
CUST04651,44,10,748.9200000000001,4,4,3,443,3.67,Champion,18-24,Female,Yorkshire,Bronze,True
CUST04652,263,5,409.18,1,2,2,122,1.67,Lost,65+,Female,South East,Bronze,True
CUST04653,51,5,1628.76,4,2,4,424,3.33,Loyal,18-24,Male,Scotland,Bronze,True
CUST04654,96,2,43.36,3,1,1,311,1.67,New Customer,35-44,Female,Yorkshire,Gold,True
CUST04655,76,10,532.47,3,4,3,343,3.33,Champion,65+,Male,South East,Bronze,True
CUST04656,27,4,581.96,4,2,3,423,3.0,Loyal,55-64,Female,North West,Bronze,True
CUST04657,6,7,1443.92,4,3,4,434,3.67,Champion,55-64,Prefer not to say,East Midlands,Bronze,False
CUST04658,336,4,321.26,1,2,2,122,1.67,Lost,35-44,Male,Scotland,Bronze,True
CUST04659,143,8,1144.03,2,4,4,244,3.33,At Risk,25-34,Female,East Midlands,Gold,True
CUST04660,449,5,453.47,1,2,2,122,1.67,Lost,55-64,Male,West Midlands,Bronze,True
CUST04661,24,8,479.52,4,4,2,442,3.33,Loyal,55-64,Prefer not to say,East of England,Bronze,True
CUST04662,5,6,651.3199999999999,4,3,3,433,3.33,Champion,18-24,Female,North East,Bronze,True
CUST04663,11,4,49.55,4,2,1,421,2.33,Loyal,65+,Prefer not to say,South West,Silver,True
CUST04664,17,7,585.86,4,3,3,433,3.33,Champion,25-34,Female,South West,Silver,True
CUST04665,10,9,2339.17,4,4,4,444,4.0,Champion,35-44,Female,Wales,Bronze,True
CUST04666,285,7,1282.1499999999999,1,3,4,134,2.67,Lost,55-64,Female,North West,Silver,False
CUST04667,85,9,796.91,3,4,3,343,3.33,Champion,18-24,Male,London,Silver,False
CUST04668,13,10,1661.59,4,4,4,444,4.0,Champion,45-54,Male,North West,Bronze,True
CUST04669,335,6,271.42,1,3,1,131,1.67,Lost,35-44,Male,South West,Bronze,True
CUST04670,150,8,211.93,2,4,1,241,2.33,At Risk,35-44,Female,North East,Bronze,False
CUST04671,595,2,132.12,1,1,1,111,1.0,Lost,35-44,Female,East Midlands,Silver,True
CUST04672,287,7,448.97999999999996,1,3,2,132,2.0,Lost,18-24,Female,East Midlands,Bronze,True
CUST04673,131,8,1300.39,2,4,4,244,3.33,At Risk,35-44,Prefer not to say,South East,Bronze,True
CUST04674,273,8,625.9300000000001,1,4,3,143,2.67,Lost,35-44,Female,London,Silver,True
CUST04675,112,4,183.18,3,2,1,321,2.0,Loyal,25-34,Male,Yorkshire,Gold,True
CUST04676,199,7,454.84,2,3,2,232,2.33,At Risk,55-64,Female,South East,Gold,True
CUST04677,60,8,913.05,3,4,4,344,3.67,Champion,65+,Prefer not to say,London,Bronze,True
CUST04679,133,6,588.89,2,3,3,233,2.67,At Risk,45-54,Female,South East,Silver,True
CUST04680,589,1,1.89,1,1,1,111,1.0,Lost,45-54,Female,London,Silver,True
CUST04681,418,5,388.21999999999997,1,2,2,122,1.67,Lost,18-24,Prefer not to say,West Midlands,Bronze,True
CUST04682,176,4,272.22,2,2,2,222,2.0,At Risk,25-34,Prefer not to say,North East,Silver,True
CUST04683,56,8,929.8299999999999,3,4,4,344,3.67,Champion,65+,Male,West Midlands,Bronze,True
CUST04684,91,8,1905.3700000000001,3,4,4,344,3.67,Champion,35-44,Female,South East,Bronze,True
CUST04685,12,6,1466.99,4,3,4,434,3.67,Champion,45-54,Male,London,Bronze,True
CUST04686,135,7,442.99,2,3,2,232,2.33,At Risk,35-44,Prefer not to say,South East,Bronze,True
CUST04687,413,2,173.67000000000002,1,1,1,111,1.0,Lost,45-54,Female,Yorkshire,Gold,True
CUST04688,317,3,114.68,1,1,1,111,1.0,Lost,55-64,Prefer not to say,East of England,Bronze,False
CUST04689,265,7,987.49,1,3,4,134,2.67,Lost,65+,Prefer not to say,Wales,Bronze,False
CUST04690,32,6,286.26,4,3,2,432,3.0,Loyal,25-34,Male,Yorkshire,Silver,True
CUST04691,171,8,324.15,2,4,2,242,2.67,At Risk,25-34,Female,North West,Silver,True
CUST04692,77,7,293.07,3,3,2,332,2.67,Loyal,35-44,Prefer not to say,East Midlands,Bronze,True
CUST04693,486,4,617.42,1,2,3,123,2.0,Lost,45-54,Prefer not to say,London,Bronze,True
CUST04694,146,4,100.16,2,2,1,221,1.67,At Risk,65+,Prefer not to say,London,Gold,True
CUST04695,432,4,515.01,1,2,3,123,2.0,Lost,45-54,Female,West Midlands,Bronze,True
CUST04696,299,7,517.5600000000001,1,3,3,133,2.33,Lost,45-54,Male,Yorkshire,Gold,True
CUST04697,123,5,128.16,3,2,1,321,2.0,Loyal,65+,Prefer not to say,West Midlands,Bronze,True
CUST04698,106,8,1542.8400000000001,3,4,4,344,3.67,Champion,25-34,Female,West Midlands,Gold,True
CUST04699,35,7,909.4,4,3,4,434,3.67,Champion,55-64,Female,London,Bronze,True
CUST04700,305,8,825.41,1,4,3,143,2.67,Lost,18-24,Prefer not to say,London,Bronze,True
CUST04701,90,6,1058.8600000000001,3,3,4,334,3.33,Champion,18-24,Female,Yorkshire,Platinum,True
CUST04702,372,2,358.42999999999995,1,1,2,112,1.33,Lost,18-24,Prefer not to say,West Midlands,Bronze,True
CUST04703,300,4,477.21999999999997,1,2,2,122,1.67,Lost,45-54,Male,South East,Bronze,True
CUST04704,498,2,129.71,1,1,1,111,1.0,Lost,18-24,Male,North West,Bronze,True
CUST04705,155,6,1995.18,2,3,4,234,3.0,At Risk,65+,Female,London,Gold,False
CUST04706,58,6,395.44,3,3,2,332,2.67,Loyal,55-64,Male,South East,Silver,False
CUST04707,792,4,1640.45,1,2,4,124,2.33,Lost,55-64,Male,South West,Silver,True
CUST04708,11,9,700.44,4,4,3,443,3.67,Champion,18-24,Prefer not to say,Yorkshire,Bronze,True
CUST04709,49,4,1511.56,4,2,4,424,3.33,Loyal,35-44,Female,West Midlands,Gold,True
CUST04710,367,4,1582.65,1,2,4,124,2.33,Lost,65+,Male,South East,Bronze,True
CUST04711,233,5,1324.8,2,2,4,224,2.67,At Risk,65+,Male,North West,Bronze,True
CUST04712,131,6,108.53,2,3,1,231,2.0,At Risk,18-24,Prefer not to say,East Midlands,Platinum,True
CUST04713,66,6,1240.9099999999999,3,3,4,334,3.33,Champion,45-54,Female,Scotland,Gold,True
CUST04714,21,8,2092.9100000000003,4,4,4,444,4.0,Champion,45-54,Prefer not to say,London,Bronze,True
CUST04715,189,8,312.54,2,4,2,242,2.67,At Risk,35-44,Female,Scotland,Bronze,True
CUST04716,320,7,289.81,1,3,2,132,2.0,Lost,35-44,Male,South West,Bronze,True
CUST04717,96,7,946.86,3,3,4,334,3.33,Champion,25-34,Prefer not to say,South East,Silver,True
CUST04718,23,8,736.39,4,4,3,443,3.67,Champion,65+,Prefer not to say,West Midlands,Silver,True
CUST04719,29,10,1440.32,4,4,4,444,4.0,Champion,35-44,Female,London,Bronze,True
CUST04720,77,7,507.71999999999997,3,3,2,332,2.67,Loyal,35-44,Female,London,Bronze,False
CUST04721,169,4,139.42,2,2,1,221,1.67,At Risk,25-34,Female,South East,Platinum,True
CUST04722,126,7,487.30999999999995,3,3,2,332,2.67,Loyal,65+,Female,South East,Silver,False
CUST04723,164,6,236.72,2,3,1,231,2.0,At Risk,35-44,Prefer not to say,East of England,Gold,True
CUST04724,14,5,546.1800000000001,4,2,3,423,3.0,Loyal,25-34,Prefer not to say,South West,Bronze,True
CUST04725,28,8,768.47,4,4,3,443,3.67,Champion,18-24,Prefer not to say,North West,Bronze,True
CUST04726,297,5,570.4499999999999,1,2,3,123,2.0,Lost,25-34,Female,West Midlands,Bronze,True
CUST04727,1,8,542.07,4,4,3,443,3.67,Champion,45-54,Male,East Midlands,Bronze,True
CUST04728,50,5,818.14,4,2,3,423,3.0,Loyal,55-64,Female,Scotland,Gold,True
CUST04729,545,3,385.99,1,1,2,112,1.33,Lost,35-44,Male,North West,Silver,False
CUST04730,184,9,352.09000000000003,2,4,2,242,2.67,At Risk,45-54,Prefer not to say,East of England,Bronze,True
CUST04731,202,7,606.8299999999999,2,3,3,233,2.67,At Risk,45-54,Male,East of England,Bronze,True
CUST04732,77,3,218.92000000000002,3,1,1,311,1.67,New Customer,45-54,Prefer not to say,Scotland,Silver,True
CUST04733,106,9,998.66,3,4,4,344,3.67,Champion,25-34,Male,London,Bronze,True
CUST04734,5,6,1477.62,4,3,4,434,3.67,Champion,35-44,Female,North East,Bronze,True
CUST04735,330,6,1040.87,1,3,4,134,2.67,Lost,55-64,Female,West Midlands,Silver,True
CUST04736,352,4,758.13,1,2,3,123,2.0,Lost,55-64,Prefer not to say,London,Bronze,True
CUST04737,121,2,165.07999999999998,3,1,1,311,1.67,New Customer,65+,Female,South West,Bronze,False
CUST04738,79,5,599.94,3,2,3,323,2.67,Loyal,65+,Female,North East,Silver,True
CUST04739,384,6,202.03,1,3,1,131,1.67,Lost,45-54,Male,North East,Silver,False
CUST04740,43,6,462.23,4,3,2,432,3.0,Loyal,35-44,Male,South East,Gold,True
CUST04741,47,7,496.65000000000003,4,3,2,432,3.0,Loyal,55-64,Male,London,Bronze,True
CUST04742,169,3,30.400000000000002,2,1,1,211,1.33,Needs Attention,18-24,Prefer not to say,South East,Silver,False
CUST04743,554,2,80.24000000000001,1,1,1,111,1.0,Lost,35-44,Prefer not to say,North East,Silver,True
CUST04744,231,5,282.38,2,2,2,222,2.0,At Risk,35-44,Prefer not to say,North West,Bronze,True
CUST04745,16,7,683.03,4,3,3,433,3.33,Champion,25-34,Prefer not to say,South West,Bronze,True
CUST04746,587,3,392.81,1,1,2,112,1.33,Lost,25-34,Female,North West,Silver,True
CUST04747,59,6,876.8,3,3,4,334,3.33,Champion,45-54,Prefer not to say,London,Gold,True
CUST04748,330,7,850.04,1,3,3,133,2.33,Lost,18-24,Prefer not to say,South East,Bronze,False
CUST04749,50,6,599.34,4,3,3,433,3.33,Champion,45-54,Male,Yorkshire,Gold,True
CUST04750,17,9,1327.9,4,4,4,444,4.0,Champion,25-34,Female,East of England,Bronze,True
CUST04751,130,9,1618.09,3,4,4,344,3.67,Champion,55-64,Male,Yorkshire,Silver,True
CUST04752,456,4,253.81,1,2,1,121,1.33,Lost,45-54,Male,London,Silver,True
CUST04753,420,3,371.15999999999997,1,1,2,112,1.33,Lost,25-34,Prefer not to say,London,Gold,True
CUST04754,2,4,587.4200000000001,4,2,3,423,3.0,Loyal,25-34,Female,North West,Silver,False
CUST04755,8,4,955.87,4,2,4,424,3.33,Loyal,55-64,Female,North East,Bronze,True
CUST04756,45,7,577.46,4,3,3,433,3.33,Champion,55-64,Male,North East,Platinum,True
CUST04757,131,7,412.52,2,3,2,232,2.33,At Risk,25-34,Prefer not to say,East of England,Silver,True
CUST04758,11,6,898.71,4,3,4,434,3.67,Champion,55-64,Prefer not to say,Scotland,Gold,True
CUST04759,43,3,170.91000000000003,4,1,1,411,2.0,New Customer,65+,Male,East of England,Bronze,True
CUST04760,26,6,789.12,4,3,3,433,3.33,Champion,18-24,Female,North West,Gold,True
CUST04761,939,1,78.79,1,1,1,111,1.0,Lost,45-54,Female,Wales,Gold,True
CUST04762,91,6,298.41,3,3,2,332,2.67,Loyal,65+,Male,South East,Gold,True
CUST04763,309,4,517.67,1,2,3,123,2.0,Lost,65+,Female,Yorkshire,Platinum,True
CUST04764,295,5,470.07,1,2,2,122,1.67,Lost,18-24,Prefer not to say,North West,Gold,False
CUST04765,443,1,144.99,1,1,1,111,1.0,Lost,25-34,Male,South East,Gold,True
CUST04766,140,7,417.17,2,3,2,232,2.33,At Risk,18-24,Male,London,Bronze,True
CUST04767,225,8,923.93,2,4,4,244,3.33,At Risk,35-44,Male,London,Platinum,False
CUST04768,27,7,989.67,4,3,4,434,3.67,Champion,65+,Prefer not to say,London,Platinum,True
CUST04769,316,10,1642.1999999999998,1,4,4,144,3.0,Lost,25-34,Male,South West,Bronze,True
CUST04770,263,6,1120.5,1,3,4,134,2.67,Lost,18-24,Prefer not to say,South West,Silver,True
CUST04771,10,9,1668.47,4,4,4,444,4.0,Champion,35-44,Male,East Midlands,Silver,True
CUST04772,4,5,104.21000000000001,4,2,1,421,2.33,Loyal,35-44,Female,Yorkshire,Gold,True
CUST04773,562,2,42.56,1,1,1,111,1.0,Lost,35-44,Prefer not to say,South East,Silver,True
CUST04774,37,10,486.73,4,4,2,442,3.33,Loyal,25-34,Prefer not to say,Scotland,Bronze,True
CUST04775,695,4,364.08,1,2,2,122,1.67,Lost,18-24,Male,South West,Bronze,True
CUST04776,197,3,195.12,2,1,1,211,1.33,Needs Attention,35-44,Female,South West,Bronze,True
CUST04777,91,7,1410.72,3,3,4,334,3.33,Champion,45-54,Female,London,Bronze,False
CUST04778,474,4,930.88,1,2,4,124,2.33,Lost,25-34,Female,Wales,Bronze,False
CUST04779,63,4,540.97,3,2,3,323,2.67,Loyal,65+,Prefer not to say,North West,Bronze,True
CUST04780,34,10,1573.82,4,4,4,444,4.0,Champion,35-44,Male,Yorkshire,Bronze,True
CUST04781,64,4,737.6700000000001,3,2,3,323,2.67,Loyal,35-44,Female,South West,Bronze,True
CUST04782,364,2,64.99000000000001,1,1,1,111,1.0,Lost,18-24,Prefer not to say,North East,Bronze,True
CUST04783,240,6,860.8100000000001,2,3,3,233,2.67,At Risk,65+,Male,East Midlands,Silver,True
CUST04784,125,4,506.35,3,2,2,322,2.33,Loyal,45-54,Female,North East,Bronze,True
CUST04785,14,2,259.71999999999997,4,1,1,411,2.0,New Customer,18-24,Prefer not to say,London,Bronze,False
CUST04786,749,4,196.77,1,2,1,121,1.33,Lost,25-34,Male,Scotland,Platinum,True
CUST04787,102,7,330.68,3,3,2,332,2.67,Loyal,18-24,Male,London,Bronze,True
CUST04788,46,4,1002.8999999999999,4,2,4,424,3.33,Loyal,65+,Female,East Midlands,Platinum,True
CUST04789,152,3,400.53000000000003,2,1,2,212,1.67,Needs Attention,35-44,Prefer not to say,London,Platinum,False
CUST04790,479,7,276.96000000000004,1,3,2,132,2.0,Lost,35-44,Prefer not to say,South West,Bronze,False
CUST04791,2,8,367.79,4,4,2,442,3.33,Loyal,25-34,Male,West Midlands,Gold,True
CUST04792,258,3,84.56,2,1,1,211,1.33,Needs Attention,55-64,Female,South West,Bronze,True
CUST04793,128,7,1715.27,3,3,4,334,3.33,Champion,25-34,Female,North East,Bronze,True
CUST04794,184,9,590.94,2,4,3,243,3.0,At Risk,45-54,Female,South East,Gold,True
CUST04795,366,6,494.98,1,3,2,132,2.0,Lost,18-24,Female,London,Bronze,True
CUST04796,128,7,262.9,3,3,1,331,2.33,Loyal,65+,Male,Scotland,Silver,True
CUST04797,167,4,111.63,2,2,1,221,1.67,At Risk,65+,Male,Scotland,Silver,True
CUST04798,703,4,258.26,1,2,1,121,1.33,Lost,45-54,Prefer not to say,South West,Bronze,False
CUST04799,472,2,358.1,1,1,2,112,1.33,Lost,65+,Female,West Midlands,Silver,True
CUST04800,96,8,291.73,3,4,2,342,3.0,Loyal,65+,Prefer not to say,North West,Silver,True
CUST04801,15,8,1024.84,4,4,4,444,4.0,Champion,65+,Female,East of England,Bronze,False
CUST04802,166,6,475.11,2,3,2,232,2.33,At Risk,18-24,Female,Wales,Gold,True
CUST04803,171,4,175.96,2,2,1,221,1.67,At Risk,55-64,Female,East Midlands,Silver,True
CUST04804,276,3,433.09999999999997,1,1,2,112,1.33,Lost,55-64,Male,South East,Gold,True
CUST04805,106,4,158.78,3,2,1,321,2.0,Loyal,55-64,Male,East of England,Bronze,True
CUST04806,168,5,1997.0300000000002,2,2,4,224,2.67,At Risk,25-34,Prefer not to say,North West,Silver,True
CUST04807,34,7,182.92000000000002,4,3,1,431,2.67,Loyal,55-64,Female,North West,Bronze,True
CUST04808,23,5,574.63,4,2,3,423,3.0,Loyal,45-54,Prefer not to say,North West,Bronze,True
CUST04809,44,6,408.95,4,3,2,432,3.0,Loyal,55-64,Female,East Midlands,Gold,True
CUST04810,160,4,98.39999999999999,2,2,1,221,1.67,At Risk,18-24,Male,South East,Silver,True
CUST04811,1,11,3034.86,4,4,4,444,4.0,Champion,45-54,Male,South West,Silver,False
CUST04812,252,5,157.51999999999998,2,2,1,221,1.67,At Risk,35-44,Male,East of England,Silver,True
CUST04813,53,7,1803.56,4,3,4,434,3.67,Champion,65+,Female,North West,Bronze,True
CUST04814,46,6,295.81,4,3,2,432,3.0,Loyal,55-64,Female,London,Bronze,False
CUST04815,450,6,451.62000000000006,1,3,2,132,2.0,Lost,65+,Prefer not to say,East of England,Silver,True
CUST04816,21,5,433.88,4,2,2,422,2.67,Loyal,65+,Female,South East,Gold,False
CUST04817,141,8,768.01,2,4,3,243,3.0,At Risk,65+,Prefer not to say,West Midlands,Silver,True
CUST04818,70,5,203.94,3,2,1,321,2.0,Loyal,25-34,Female,East Midlands,Silver,True
CUST04819,177,3,218.82,2,1,1,211,1.33,Needs Attention,65+,Male,London,Bronze,True
CUST04820,431,6,971.62,1,3,4,134,2.67,Lost,65+,Male,London,Bronze,True
CUST04821,104,9,324.76,3,4,2,342,3.0,Loyal,35-44,Female,Wales,Bronze,True
CUST04822,570,5,317.94,1,2,2,122,1.67,Lost,25-34,Male,North West,Bronze,False
CUST04823,476,6,618.8,1,3,3,133,2.33,Lost,55-64,Female,North East,Gold,True
CUST04824,248,6,1510.3,2,3,4,234,3.0,At Risk,55-64,Male,South East,Bronze,True
CUST04825,72,2,408.88,3,1,2,312,2.0,New Customer,55-64,Male,London,Platinum,True
CUST04826,89,5,1250.0,3,2,4,324,3.0,Loyal,45-54,Prefer not to say,London,Bronze,True
CUST04827,305,7,585.11,1,3,3,133,2.33,Lost,18-24,Female,North West,Bronze,True
CUST04828,375,6,449.02000000000004,1,3,2,132,2.0,Lost,65+,Female,North East,Gold,True
CUST04829,33,10,533.75,4,4,3,443,3.67,Champion,18-24,Prefer not to say,South East,Bronze,True
CUST04830,227,10,801.3299999999999,2,4,3,243,3.0,At Risk,18-24,Female,North West,Gold,True
CUST04831,80,3,328.96000000000004,3,1,2,312,2.0,New Customer,65+,Prefer not to say,East of England,Gold,True
CUST04832,847,1,45.39,1,1,1,111,1.0,Lost,65+,Prefer not to say,North West,Silver,True
CUST04833,10,3,81.92999999999999,4,1,1,411,2.0,New Customer,65+,Prefer not to say,South East,Silver,False
CUST04834,268,3,120.16,1,1,1,111,1.0,Lost,25-34,Female,London,Bronze,True
CUST04835,86,5,1077.61,3,2,4,324,3.0,Loyal,65+,Male,South West,Bronze,True
CUST04836,90,4,782.05,3,2,3,323,2.67,Loyal,25-34,Male,London,Silver,True
CUST04837,292,2,290.40999999999997,1,1,2,112,1.33,Lost,55-64,Female,South East,Bronze,True
CUST04838,48,10,2273.95,4,4,4,444,4.0,Champion,35-44,Prefer not to say,London,Silver,False
CUST04839,64,7,1900.0900000000001,3,3,4,334,3.33,Champion,55-64,Prefer not to say,West Midlands,Bronze,True
CUST04840,280,6,843.73,1,3,3,133,2.33,Lost,18-24,Female,Wales,Bronze,True
CUST04841,38,8,162.75,4,4,1,441,3.0,Loyal,25-34,Female,South West,Silver,True
CUST04842,61,7,520.67,3,3,3,333,3.0,Champion,25-34,Male,South East,Gold,True
CUST04843,9,10,1057.1399999999999,4,4,4,444,4.0,Champion,55-64,Prefer not to say,East Midlands,Bronze,True
CUST04844,103,4,1147.28,3,2,4,324,3.0,Loyal,18-24,Female,Wales,Gold,True
CUST04845,103,10,603.48,3,4,3,343,3.33,Champion,35-44,Prefer not to say,Wales,Bronze,True
CUST04846,338,7,568.52,1,3,3,133,2.33,Lost,35-44,Female,South West,Platinum,False
CUST04847,3,9,1298.93,4,4,4,444,4.0,Champion,35-44,Female,Wales,Bronze,True
CUST04848,195,6,1215.8400000000001,2,3,4,234,3.0,At Risk,35-44,Prefer not to say,West Midlands,Bronze,True
CUST04849,8,6,1457.7,4,3,4,434,3.67,Champion,18-24,Prefer not to say,South West,Silver,True
CUST04850,80,5,383.32,3,2,2,322,2.33,Loyal,18-24,Male,South East,Bronze,True
CUST04851,226,5,317.06,2,2,2,222,2.0,At Risk,45-54,Prefer not to say,East of England,Silver,True
CUST04852,86,11,1144.72,3,4,4,344,3.67,Champion,35-44,Prefer not to say,South East,Platinum,True
CUST04853,83,7,589.48,3,3,3,333,3.0,Champion,35-44,Prefer not to say,South West,Gold,True
CUST04854,6,10,1319.24,4,4,4,444,4.0,Champion,65+,Prefer not to say,North West,Bronze,True
